"drift_date","drift_number","location_id","drift_start_time","drift_end_time","duration","MeshId","location","comments","created_at","updated_at","updated_by"
2023-07-31,3,"n","0.3215277777777778","0.32361111111111113","2.0833333333333259E-3",17,"near","Incomplete drift, hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-07-31,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-07-31,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-07-31,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Incomplete drift, hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-07-31,7,"f","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-01,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-01,2,"n","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-01,3,"n","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-01,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift. One Chinook went thruough net",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-01,5,"n","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-01,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-02,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-02,2,"n","0.30624999999999997","0.30902777777777779","2.7777777777778234E-3",10,"near","Incomplete Drift, hung up",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-02,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-02,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-02,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-02,6,"n","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3",7,"near","Incomplete Drift, hung up",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,2,"n","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,3,"n","0.31944444444444448","0.32361111111111113","4.1666666666666519E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,5,"n","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,6,"n","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3",17,"near","Incompleate Drift, hung up",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-03,7,"f","0.32708333333333334","0.3298611111111111","2.7777777777777679E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-04,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift, Fish throughout net.",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-04,2,"n","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-04,3,"n","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-04,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-04,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-04,6,"n","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-05,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-05,2,"n","0.30555555555555552","0.30972222222222223","4.1666666666667074E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-05,3,"n","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-05,4,"n","0.79166666666666663","0.79375000000000007","2.083333333333437E-3",4,"near","Incompleate Drift, hung up",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-05,5,"n","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-05,6,"n","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3",17,"near","Incompleate Drift, hung up at weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-06,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-06,2,"n","0.30694444444444441","0.30902777777777779","2.0833333333333814E-3",10,"near","Incompleate drift, hung up",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-06,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-06,4,"n","0.79375000000000007","0.79791666666666661","4.1666666666665408E-3",1,"near","Good Drift, sturgeon in net",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-06,5,"n","0.80763888888888891","0.81111111111111101","3.4722222222220989E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-06,6,"n","0.8208333333333333","0.82500000000000007","4.1666666666667629E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,1,"n","0.29375000000000001","0.29722222222222222","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,2,"n","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,5,"n","0.80694444444444446","0.80902777777777779","2.0833333333333259E-3",10,"near","Incomplete Drift, Hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,6,"n","0.8208333333333333","0.82291666666666663","2.0833333333333259E-3",17,"near","Incomplete Drift, Hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-07,7,"f","0.32847222222222222","0.33055555555555555","2.0833333333333259E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-08,1,"n","0.29444444444444445","0.29791666666666666","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-08,2,"n","0.30624999999999997","0.30902777777777779","2.7777777777778234E-3",10,"near","Incomplete Drift, hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-08,3,"n","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-08,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-08,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-08,6,"n","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-09,1,"n","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-09,2,"n","0.30694444444444441","0.31111111111111112","4.1666666666667074E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-09,3,"n","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-09,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-09,5,"n","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",10,"near","Good Drift. One large rock off bottom",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-09,6,"n","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,2,"n","0.30624999999999997","0.30833333333333335","2.0833333333333814E-3",10,"near","Incomplete Drift, hung up",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,5,"n","0.80555555555555547","0.80972222222222223","4.1666666666667629E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,6,"n","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-10,7,"f","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-11,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift. Very dirty water",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-11,2,"n","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-11,3,"n","0.31944444444444448","0.32222222222222224","2.7777777777777679E-3",7,"near","Incomplete Drift, hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-11,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-11,5,"n","0.80625000000000002","0.80833333333333324","2.0833333333332149E-3",10,"near","Incomplete Drift, hung up at weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-11,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-12,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-12,2,"n","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-12,3,"n","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-12,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-12,5,"n","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-12,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-13,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-13,2,"n","0.30833333333333335","0.31180555555555556","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-13,3,"n","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-13,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-13,5,"n","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-13,6,"n","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3",17,"near","Incomplete Drift. Hung up near weir, net trashed",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,2,"n","0.30694444444444441","0.31111111111111112","4.1666666666667074E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,5,"n","0.80625000000000002","0.80902777777777779","2.7777777777777679E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-14,7,"f","0.32847222222222222","0.33055555555555555","2.0833333333333259E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-15,1,"n","0.29375000000000001","0.29583333333333334","2.0833333333333259E-3",1,"near","Incomplete Drift, hung up below weir. Net trashed.",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-15,2,"n","0.30555555555555552","0.30972222222222223","4.1666666666667074E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-15,3,"n","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-15,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-15,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-15,6,"n","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-16,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift. First Pink",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-16,2,"n","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-16,3,"n","0.3215277777777778","0.32500000000000001","3.4722222222222099E-3",17,"near","Good Drift. 8 foot Sturgeon in net",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-16,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-16,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-16,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,1,"n","0.2951388888888889","0.2986111111111111","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,2,"n","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,5,"n","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,6,"n","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-17,7,"f","0.32777777777777778","0.3298611111111111","2.0833333333333259E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-18,1,"n","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-18,2,"n","0.30763888888888891","0.31111111111111112","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-18,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-18,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good drift fish throughout net",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-18,5,"n","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-18,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-19,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-19,2,"n","0.30694444444444441","0.30902777777777779","2.0833333333333814E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-19,3,"n","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-19,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-19,5,"n","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-19,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-20,1,"n","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-20,2,"n","0.30624999999999997","0.30902777777777779","2.7777777777778234E-3",10,"near","Incomplete Drift, hung up below weir",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-20,3,"n","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-20,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-20,5,"n","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-20,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,2,"n","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,3,"n","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift, all throughout",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,5,"n","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,6,"n","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-21,7,"f","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3",5,"far","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-22,1,"n","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-22,2,"n","0.30902777777777779","0.3125","3.4722222222222099E-3",10,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-22,3,"n","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",17,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-22,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-22,5,"n","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-22,6,"n","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-23,1,"n","0.29444444444444445","0.29791666666666666","3.4722222222222099E-3",1,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-23,2,"n","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3",5,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-23,3,"n","0.3215277777777778","0.32500000000000001","3.4722222222222099E-3",7,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
2023-08-23,4,"n","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"near","Good Drift",2025-09-09 11:58:18.651224,2025-09-09 11:58:18.651339,"csv_processor"
